Created at,Description,Favorite count,Followers Count,Friends Count,Hastag,Location,Profile Image Url,Retweet,Statuses Count,Text,User ID,User Name
Sat Dec 04 08:28:07 +0000 2021,hype all NCT 🌈 ships only | no minor🔞,0.0,556.0,1261.0,[],"Pontianak, Indonesia",http://pbs.twimg.com/profile_images/1466497783578251264/xMZlrD3e_normal.jpg,17539.0,62466.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4670480568644444e+18,gigi
Sat Dec 04 08:16:15 +0000 2021,#MalaysiaBoleh 🇲🇾 | #MajulahSingapura 🇸🇬 | Asy'ari-Maturidi | Ꮭorigoh Sadah Əlawiyah,0.0,4028.0,268.0,[],Singapore,http://pbs.twimg.com/profile_images/1468419392610263044/uGI0uI2m_normal.jpg,0.0,55112.0,"@mgreantara Pelaku pejabat tinggi atau keluarga pejabat tinggi heuheu, eh yg menwa jelata ding",1.4670450670890803e+18,@husein_alattos
Sat Dec 04 08:09:49 +0000 2021,nganu...,0.0,2107.0,1138.0,[],#dinadimuki,http://pbs.twimg.com/profile_images/1321040005750419456/OolSm0WA_normal.jpg,0.0,83777.0,@yohanesindu Mahasiswa meninggal pas pelatihan Menwa,1.4670434487000924e+18,Muki Ginanjar R.
Sat Dec 04 07:40:58 +0000 2021,,0.0,1.0,38.0,[],,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1.0,93.0,"RT @mgreantara: UNSRI, Mahasiswi Brawijaya, Menwa UPN Veteran... 

😥😥😥😥",1.467036190016635e+18,Cuyyyd
Sat Dec 04 07:40:13 +0000 2021,FPL noob,0.0,391.0,418.0,[],,http://pbs.twimg.com/profile_images/1418734717524877314/NVP3CEt6_normal.jpg,0.0,23857.0,@mgreantara menwa upn ini kasus yang mana lagi?,1.4670359999643075e+18,Yohanes Sindu
Sat Dec 04 07:38:17 +0000 2021,nganu...,1.0,2107.0,1138.0,[],#dinadimuki,http://pbs.twimg.com/profile_images/1321040005750419456/OolSm0WA_normal.jpg,1.0,83777.0,"UNSRI, Mahasiswi Brawijaya, Menwa UPN Veteran... 

😥😥😥😥",1.4670355131776e+18,Muki Ginanjar R.
Sat Dec 04 07:25:51 +0000 2021,,0.0,0.0,10.0,[],,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0.0,30.0,@fghfrs_ Yg menwa ada korban lg tp dri univ upnvj blm viral,1.4670323837696246e+18,silvidwi15_
Sat Dec 04 07:17:24 +0000 2021,"Base automenfess yang membahas tentang hal apapun, RL, lucu-lucuan dll. | Pengaduan, kerjasama/pp dm : @sudrajart | Rules cek link bio.",0.0,196231.0,12741.0,[],"Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1390241463657668608/t7fsuv4I_normal.jpg,0.0,556792.0,[Askrl] ketua menwa yg kasus dulu apa kabar nih? Kok ga ada lanjutannya? Apa ditutupin sama pihak kampus?,1.4670302571106836e+18,Askrlfess
Sat Dec 04 07:09:50 +0000 2021,Hi fellas,0.0,237.0,360.0,[],,http://pbs.twimg.com/profile_images/1459916350193692673/MSMDW7RL_normal.jpg,4.0,30.0,"RT @CNNIndonesia: ""Harus mulai dari Kemhan, apakah kita butuh tentara cadangan. Sekarang kalau enggak ada kebutuhan, buat apa ada Menwa?"" k…",1.4670283548847227e+18,Nadira
Sat Dec 04 06:55:00 +0000 2021,Communication'20 - Kpop and Drakor Enthusiast - 02l,1.0,24.0,104.0,[],,http://pbs.twimg.com/profile_images/1327572359549652992/zJ1RiXS6_normal.jpg,0.0,3248.0,@twitkocheng Lagi pelatihan menwa,1.4670246226420244e+18,Luqman
Sat Dec 04 06:15:25 +0000 2021,Lo/Gue || NKRI Price Tag,1.0,902.0,1523.0,[],My Location Unknown,http://pbs.twimg.com/profile_images/1413370337266307081/_UXzfsBC_normal.jpg,0.0,12400.0,"@jark_doke Dah dibilang Menwa, Paskib, Pramuka dibubarin aja",1.467014661732135e+18,"Dr. Fahaam Yuonus Nousi, MD"
Sat Dec 04 06:09:49 +0000 2021,"dikelola admin baru.
post konten angetan.
shitpost and that. 
*some contents might be taken from other sources*",0.0,12853.0,558.0,[],main santai rasa pacar,http://pbs.twimg.com/profile_images/1366651705941651456/8HwVMMzR_normal.jpg,0.0,8971.0,@UNSfess_ dikocok menwa sampe meninggal maksudmu?,1.4670132512799744e+18,kasih tau bg 👍
Sat Dec 04 05:51:02 +0000 2021,i love u,0.0,2.0,23.0,[],dimana aja,http://pbs.twimg.com/profile_images/1452287236276432900/AANWCCRn_normal.jpg,17539.0,175.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4670085256918753e+18,Lilu
Sat Dec 04 05:40:36 +0000 2021,"Multi fandom, dengerin apa aja yg enak
Akun baca au sm jbjb",0.0,1.0,97.0,[],,http://pbs.twimg.com/profile_images/1463669942172094466/rckMBW_i_normal.jpg,0.0,3376.0,"@jakeusamudra Duh moga aja ya ga tiba2 ilang kek berita menwa sm unri itu, udh tenggelem :((( 😩😩😩",1.467005897511637e+18,A_cdefghjklmnopq_stuvwxyz
Sat Dec 04 05:14:35 +0000 2021,"mother of a beautiful daughter, wife of an amaizing husband",0.0,420.0,624.0,[],"ÜT: -6.3651412,106.7252941",http://pbs.twimg.com/profile_images/1114824842723782656/QcLVrpTo_normal.jpg,17539.0,20225.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4669993497961636e+18,Sekar Digjaya
Sat Dec 04 05:09:51 +0000 2021,,0.0,293.0,1475.0,[],Indonesia,http://pbs.twimg.com/profile_images/1484516084/DSCN5842_normal.JPG,4.0,77908.0,"RT @CNNIndonesia: ""Harus mulai dari Kemhan, apakah kita butuh tentara cadangan. Sekarang kalau enggak ada kebutuhan, buat apa ada Menwa?"" k…",1.4669981584880804e+18,Alan Nugrohadi
Sat Dec 04 04:55:32 +0000 2021,,0.0,314.0,358.0,[],"Tangerang, Indonesia",http://pbs.twimg.com/profile_images/1351790914390298629/OQKdwtrG_normal.jpg,0.0,17282.0,"Dulu tahun 90an tiap berangkat sekolah selalu lewat percetakan kanisius..udah ada tuh coretan ditembok kanisius ""bu… https://t.co/iTuxjVM6Zf",1.466994556428161e+18,Made Prama
Sat Dec 04 04:29:18 +0000 2021,"Sederhana dalam sikap, kaya dalam karya.. Manusia selalu belajar.",0.0,503.0,542.0,[],"Jakarta Capital Region, Indone",http://pbs.twimg.com/profile_images/647535402610364416/Mv-rU6PM_normal.jpg,4.0,49024.0,"RT @CNNIndonesia: ""Harus mulai dari Kemhan, apakah kita butuh tentara cadangan. Sekarang kalau enggak ada kebutuhan, buat apa ada Menwa?"" k…",1.4669879571940884e+18,Romadhon Jasn
Sat Dec 04 04:24:41 +0000 2021,◡̈ini cewe,0.0,358.0,2681.0,[],,http://pbs.twimg.com/profile_images/1381805789652770819/Tg3hU9nC_normal.jpg,17539.0,33002.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4669867953006223e+18,buzz lightyear
Sat Dec 04 04:00:01 +0000 2021,"News We Can Trust.
redaksi@cnnindonesia.com | marcomm@cnnindonesia.com | Download app: https://t.co/oE5SdSo1Km & https://t.co/RsVHQILD2w",9.0,2163396.0,18.0,[],,http://pbs.twimg.com/profile_images/669793728970682369/CaHHKPMc_normal.png,4.0,579501.0,"""Harus mulai dari Kemhan, apakah kita butuh tentara cadangan. Sekarang kalau enggak ada kebutuhan, buat apa ada Men… https://t.co/i1wkKPcQY2",1.4669805838972764e+18,CNN Indonesia
Sat Dec 04 02:13:40 +0000 2021,seriusan,0.0,6.0,117.0,"[{'text': 'BUMNMakinUntung', 'indices': [18, 34]}]",,http://pbs.twimg.com/profile_images/1297369044350169089/TtMnrg3e_normal.jpg,7.0,1339.0,"RT @Toni17250685: #BUMNMakinUntung , sebenarnya buntung 
kalua data kerugian BUMN di buka ❗🤣

Desember 
Menwa 
Pantai 
19.00 WIB 
Puluhan J…",1.4669538228198646e+18,Yunandes
Sat Dec 04 01:49:57 +0000 2021,#수담 #디타,0.0,529.0,706.0,[],she/her ,http://pbs.twimg.com/profile_images/1454018806485962758/IMtY6g9b_normal.jpg,17539.0,20670.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4669478545182638e+18,princess 릿카
Sat Dec 04 01:34:11 +0000 2021,,0.0,228.0,76.0,[],Indonesia,http://pbs.twimg.com/profile_images/1350062520208289797/kc34PUL1_normal.jpg,17539.0,3926.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4669438862494474e+18,Unknown
Sat Dec 04 01:07:22 +0000 2021,Journalist.,0.0,70.0,62.0,[],Indonesia,http://pbs.twimg.com/profile_images/1466767988812488704/WVIXWVSw_normal.jpg,0.0,7759.0,@CNNIndonesia @direktoridosen Mahasiswa tertarik masuk menwa aja udah aneh,1.4669371386544988e+18,Hasanul Rizqa
Sat Dec 04 01:06:42 +0000 2021,"anak teknik yang suka insecure sama hasil codingnya, astagfirullah",2.0,1231.0,813.0,[],venus,http://pbs.twimg.com/profile_images/1468114312946348040/EoZMrbsi_normal.jpg,0.0,4406.0,"Ga jelas anj kemarin ada yang meninggal lagi grgr menwa padahal kasus sebelah gatau beres atau belum, ini lagi masa… https://t.co/hX6uW3Mfh7",1.466936970781737e+18,Gavril
Sat Dec 04 00:45:16 +0000 2021,|| Update berita terkini & opini dari kampus kesayanganmu || dosen sabtu-minggu || telegram 👇,0.0,10549.0,7214.0,[],"Kota Bengkulu, Indonesia",http://pbs.twimg.com/profile_images/1344258065114120195/NgpQ9JRa_normal.jpg,2.0,19551.0,"RT @CNNIndonesia: ""Harus mulai dari Kemhan, apakah kita butuh tentara cadangan. Sekarang kalau enggak ada kebutuhan, buat apa ada Menwa?"" k…",1.4669315741468877e+18,Direktori Dosen
Sat Dec 04 00:32:13 +0000 2021,,0.0,293.0,1475.0,[],Indonesia,http://pbs.twimg.com/profile_images/1484516084/DSCN5842_normal.JPG,1.0,77908.0,"RT @CNNIndonesia: Menwa Lahir dari Trikora, Kini Terseret Kematian Mahasiswa https://t.co/Lf9cviyhkc",1.4669282905899377e+18,Alan Nugrohadi
Sat Dec 04 00:20:58 +0000 2021,"News We Can Trust.
redaksi@cnnindonesia.com | marcomm@cnnindonesia.com | Download app: https://t.co/oE5SdSo1Km & https://t.co/RsVHQILD2w",17.0,2163396.0,18.0,[],,http://pbs.twimg.com/profile_images/669793728970682369/CaHHKPMc_normal.png,1.0,579501.0,"Menwa Lahir dari Trikora, Kini Terseret Kematian Mahasiswa https://t.co/Lf9cviyhkc",1.4669254591452488e+18,CNN Indonesia
Sat Dec 04 00:17:08 +0000 2021,,1.0,276.0,539.0,[],"Karanganyar, Jawa Tengah",http://pbs.twimg.com/profile_images/1450764411493183492/46MCA5AQ_normal.jpg,0.0,9433.0,"@4Y4NKZ Menwa kmana menwa, Bem kmana Bem",1.466924496867119e+18,A. Kumala
Sat Dec 04 00:04:45 +0000 2021,,0.0,293.0,1475.0,[],Indonesia,http://pbs.twimg.com/profile_images/1484516084/DSCN5842_normal.JPG,11.0,77908.0,"RT @TirtoID: Mahasiswa menuntut pihak kampus dan Menwa bertanggungjawab serta menuntut agar Menwa Satuan UPNVJ dibubarkan.

https://t.co/Qc…",1.466921377739391e+18,Alan Nugrohadi
Fri Dec 03 23:59:07 +0000 2021,,0.0,3.0,70.0,[],,http://pbs.twimg.com/profile_images/1431419934702141443/iUyrcQ3t_normal.jpg,17539.0,885.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4669199629544612e+18,orang.biasa
Fri Dec 03 23:33:58 +0000 2021,Akun campur aduk (ngamuktwt + anitwt + cinephile + etc),0.0,146.0,147.0,[],He/They mfs,http://pbs.twimg.com/profile_images/1449208267662495744/fys-KfKZ_normal.jpg,0.0,6839.0,"This goes the same as PP n menwa, lu berdua udh gaguna, ngerugiin masyarakat lg. Udah deh lu berdua peninggalan jam… https://t.co/l3jCcmjgdP",1.4669136313298289e+18,⛤ ❣･:*:･❣ ⛤
Fri Dec 03 23:22:23 +0000 2021,sagittarius.,0.0,835.0,177.0,[],,http://pbs.twimg.com/profile_images/1454377304856088578/ElxzzT35_normal.jpg,0.0,43720.0,@menwa_11 وانتي بخييير حياتي❤️❤️,1.4669107154370068e+18,gk
Fri Dec 03 23:00:45 +0000 2021,"Sometimes, God doesn't send you into a battle to win it. He sends you to end it - Shannon L. Alder✨",0.0,553.0,83.0,[],,http://pbs.twimg.com/profile_images/1459472910515519491/BJ5TGx_s_normal.jpg,14537.0,58080.0,"RT @obiputro: teruntuk menwa uns, kami tidak butuh kata maaf. https://t.co/BFVIKOJh1w",1.4669052713897452e+18,공뜌님(◕ ꒳ ◕✿)
Fri Dec 03 22:58:22 +0000 2021,akun sambat,0.0,1199.0,981.0,[],unknown,http://pbs.twimg.com/profile_images/1463419664386564106/Bw6F3M_u_normal.jpg,0.0,22043.0,@UNSfess_ haduh menwa dibela,1.4669046737181778e+18,rengginang
Fri Dec 03 22:45:30 +0000 2021,,0.0,9.0,63.0,[],,http://pbs.twimg.com/profile_images/1464594564862255112/ChIx1o2f_normal.jpg,17539.0,1962.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4669014343230054e+18,Nama boleh kosong
Fri Dec 03 22:09:27 +0000 2021,QU LAW Student ⚖️,2.0,1194.0,453.0,[],,http://pbs.twimg.com/profile_images/1447408052601344000/GV_suKMV_normal.jpg,0.0,15507.0,@ghaaadda كل عام وانتي بخييير ❤️❤️❤️❤️,1.4668923608229724e+18,MENWA🔱
Fri Dec 03 20:56:04 +0000 2021,"I might not have a fancy car, but I fancy you
@weareoneEXO ❤
#SEHUN",0.0,1385.0,1563.0,[],EXOPLANET,http://pbs.twimg.com/profile_images/1421771197889486849/xbFolXr4_normal.png,17539.0,63464.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4668738938686054e+18,LIN 🦌🐣
Fri Dec 03 19:18:04 +0000 2021,"Berusaha semaksimal mungkin, Berharap seminimal mungkin.",0.0,993.0,369.0,[],,http://pbs.twimg.com/profile_images/1389663831996067840/6YbbpOBd_normal.jpg,0.0,21057.0,"Berita Seputar kampus akhir-akhir ini kalo gak mahasiswa ikut Diklat Menwa Mati, ya Pelecehan seksual oleh oknum do… https://t.co/R9zuuNR1Ih",1.4668492347794473e+18,Black Sambat
Fri Dec 03 18:48:55 +0000 2021,"We some bitches you can't manage 😈🔥
BLACKBANGTAN 🖤💜",0.0,41.0,125.0,[],,http://pbs.twimg.com/profile_images/1421499191973478400/xa1vDZvs_normal.jpg,17539.0,5901.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4668418984048353e+18,Akun ngebucin 🌚🌝
Fri Dec 03 18:44:46 +0000 2021,,0.0,0.0,106.0,[],"Sumenep, Jawa Timur",http://pbs.twimg.com/profile_images/1358432444039405571/UvXv8obO_normal.jpg,17539.0,872.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.466840852735533e+18,ayas smr
Fri Dec 03 18:26:14 +0000 2021,trs ak harus apa?,0.0,1447.0,1898.0,[],"Kota Surabaya, Jawa Timur",http://pbs.twimg.com/profile_images/1144250179517853705/0Bgb9vOh_normal.jpg,17539.0,7937.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4668361882206413e+18,gagal
Fri Dec 03 17:32:21 +0000 2021,Suka makan lumba-lumba,0.0,32.0,70.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1425767507239993353/R2oPJoNC_normal.jpg,0.0,582.0,"Yang pelecehan lah, yang menwa menwaan lah, begini amat ya lingkungan pendidikan di negara +62",1.4668226297513329e+18,masbi
Fri Dec 03 16:02:18 +0000 2021,#CYBERFAN : Let me out with dignity,0.0,1149.0,772.0,[],he/him 19,http://pbs.twimg.com/profile_images/1467817808708833280/QCuAW5kG_normal.jpg,0.0,17343.0,"@imy0urrbabee iya, 3x menwa",1.4667999656786289e+18,devian
Fri Dec 03 15:59:46 +0000 2021,yg punya akun lagi ilang ilangan,0.0,1376.0,1424.0,[],,http://pbs.twimg.com/profile_images/1395996434432880644/YVBClVEn_normal.jpg,0.0,11092.0,"@kavinsites Hooh tpi tetep upn wkwk, yg menwa kmrn juga kan",1.466799329625006e+18,gatha
Fri Dec 03 15:53:50 +0000 2021,"Harta, Tahta, PERAYA !!! WAANJAI !!!",0.0,1307.0,1459.0,[],,http://pbs.twimg.com/profile_images/1420989343280160769/587GncsO_normal.jpg,0.0,5567.0,@jungjeffrrey Menwa uniga itu universitas garut bukan wkwk,1.4667978340117668e+18,refinandita
Fri Dec 03 15:25:34 +0000 2021,I ❤ Allah,0.0,724.0,27.0,[],,http://pbs.twimg.com/profile_images/1405541612072046593/zWwLPbW6_normal.jpg,6.0,332841.0,RT @detikcom: Kegiatan Resimen Mahasiswa (Menwa) di sejumlah kampus berujung maut. Tiga mahasiswa dari tiga kampus berbeda meninggal dunia…,1.4667907235381494e+18,Yolan
Fri Dec 03 14:29:11 +0000 2021,QU LAW Student ⚖️,0.0,1194.0,453.0,[],,http://pbs.twimg.com/profile_images/1447408052601344000/GV_suKMV_normal.jpg,1.0,15507.0,RT @abl5_: جستن بيبر جاي يتابع سامبا الخليج طبعا 😁 https://t.co/UTYe4IPr2y,1.4667765321527337e+18,MENWA🔱
Fri Dec 03 13:36:00 +0000 2021,,0.0,293.0,1475.0,[],Indonesia,http://pbs.twimg.com/profile_images/1484516084/DSCN5842_normal.JPG,38.0,77908.0,RT @asumsico: Seorang mahasiswi D3 Fisioterapi Universitas Pembangunan Nasional Veteran Jakarta (UPNVJ) meninggal dunia saat mengikuti kegi…,1.466763147558097e+18,Alan Nugrohadi
Fri Dec 03 13:31:53 +0000 2021,masih pemula,0.0,12.0,30.0,[],,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0.0,77.0,"Mata najwa lagi bingung nih mau ngangkat kasus yg mana, menwa upn, kasus kmensos, kasus bulu tangkis wkwk",1.4667621113342484e+18,doi.
Fri Dec 03 13:28:11 +0000 2021,,0.0,5.0,157.0,[],,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1662.0,1928.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4667611822120796e+18,Sandrina Fairuz Zahra
Fri Dec 03 13:19:30 +0000 2021,"Humble guy who tks each day as it cms,as long the man above is by my side. 🎤🎧A radio presenter.🎙️

KAIZER CHIEFS,JUVENTUS,REAL MADRID, PORTO & MAN UNITED FAN",0.0,1008.0,1190.0,[],Zeerust ,http://pbs.twimg.com/profile_images/1427397613771497472/K7X4EYfz_normal.jpg,0.0,1876.0,"@MasterKGsa @Djngwazilu @MasterKGsa man that song🔥🔥🔥🤞e batla ke bintshe menwa ya maoto ntse ke nwa sengwe nyana, nz… https://t.co/zJ1rS3Ro4c",1.4667589963591066e+18,🌹Boitshwarelo Tshwaro💕✌
Fri Dec 03 12:47:02 +0000 2021,"Ada Cerita di Balik Berita
Official Twitter https://t.co/fV3ZUub6KD

Download Android & IOS: https://t.co/eobWFyZi1Y
Contact Us: info@jpnn.com",0.0,61668.0,0.0,"[{'text': 'MenwaUNS', 'indices': [105, 114]}]",Indonesia,http://pbs.twimg.com/profile_images/1162248754591698944/AyP_1cFG_normal.png,0.0,711777.0,Tim Evaluasi Kegiatan Diklatsar XXXVI menjawab begini ditanya sampai kapan kegiatan Menwa UNS dibekukan. #MenwaUNS https://t.co/IrldsUKdFG,1.4667508266097254e+18,JPNN.com
Fri Dec 03 12:26:13 +0000 2021,,0.0,380.0,403.0,[],"Yogyakarta, indonesia",http://pbs.twimg.com/profile_images/872823595986112512/32PFAgjE_normal.jpg,6.0,13075.0,RT @detikcom: Kegiatan Resimen Mahasiswa (Menwa) di sejumlah kampus berujung maut. Tiga mahasiswa dari tiga kampus berbeda meninggal dunia…,1.4667455884692316e+18,boy sidharta
Fri Dec 03 12:12:43 +0000 2021,[Safety] Enthusiast | SF Kota Kretek | Street Justice |,0.0,28.0,297.0,[],"Kudus, Indonesia",http://pbs.twimg.com/profile_images/1183419297747484673/LZDs30sy_normal.jpg,6.0,3581.0,RT @detikcom: Kegiatan Resimen Mahasiswa (Menwa) di sejumlah kampus berujung maut. Tiga mahasiswa dari tiga kampus berbeda meninggal dunia…,1.4667421900176302e+18,Dwi Wibowo
Fri Dec 03 12:10:48 +0000 2021,"in this temporary life, you only have yourself🤍",0.0,27.0,33.0,[],ㅡwinmetawin♡♤,http://pbs.twimg.com/profile_images/1458305697158885382/9_8sS4ri_normal.jpg,6.0,5003.0,RT @detikcom: Kegiatan Resimen Mahasiswa (Menwa) di sejumlah kampus berujung maut. Tiga mahasiswa dari tiga kampus berbeda meninggal dunia…,1.466741706951254e+18,Novi
Fri Dec 03 12:03:19 +0000 2021,"⋆° 🎀 𝐵𝒾𝑔𝓌𝒾𝓃 🎀 °⋆ 
6️⃣5️⃣🎹 #LegitFam $LEOS  🦁",0.0,80.0,1988.0,[],she/he,http://pbs.twimg.com/profile_images/1468304722746478599/K0Uz4Cca_normal.jpg,0.0,8888.0,Kegiatan Resimen Mahasiswa (Menwa) di sejumlah kampus berujung maut. Tiga mahasiswa dari tiga kampus berbeda mening… https://t.co/x2GiZiR9mm,1.4667398260074168e+18,𝙇𝙖𝙘𝙧𝙮𝙥𝙩𝙤𝙘𝙞𝙩𝙮𝙭𝙭 🍀
Fri Dec 03 12:01:47 +0000 2021,Like dan Retweet belum tentu berarti suka atau setuju dg tweet tsb kecuali kami sdh menulis pendapat kami pd tweet atau kolom komentar,0.0,179.0,145.0,[],Indonesia,http://pbs.twimg.com/profile_images/1276372829026480128/Oh6oEXik_normal.jpg,6.0,17074.0,RT @detikcom: Kegiatan Resimen Mahasiswa (Menwa) di sejumlah kampus berujung maut. Tiga mahasiswa dari tiga kampus berbeda meninggal dunia…,1.4667394404710031e+18,Negeri Dongeng 🌤️🌏
Fri Dec 03 12:00:24 +0000 2021,Official Twitter of https://t.co/qldGGYWfHu. redaksi@detik.com | promosi@detik.com | Android: https://t.co/l5tQVBgqbD iPhone: https://t.co/NleJXySGkT,8.0,17290862.0,30.0,[],"Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1435960723968970760/4cYRs0FC_normal.jpg,6.0,1908983.0,Kegiatan Resimen Mahasiswa (Menwa) di sejumlah kampus berujung maut. Tiga mahasiswa dari tiga kampus berbeda mening… https://t.co/wzjGRkyLdQ,1.4667390917987328e+18,detikcom
Fri Dec 03 11:30:00 +0000 2021,"News We Can Trust.
redaksi@cnnindonesia.com | marcomm@cnnindonesia.com | Download app: https://t.co/oE5SdSo1Km & https://t.co/RsVHQILD2w",20.0,2163396.0,18.0,[],,http://pbs.twimg.com/profile_images/669793728970682369/CaHHKPMc_normal.png,2.0,579501.0,"""Harus mulai dari Kemhan, apakah kita butuh tentara cadangan. Sekarang kalau enggak ada kebutuhan, buat apa ada Men… https://t.co/x1sQ2j5d5X",1.4667314413838705e+18,CNN Indonesia
Fri Dec 03 11:02:06 +0000 2021,"Seorang pemalas yang berangan angan tinggi, orang yang tidak baik untuk orang lain",0.0,59.0,61.0,[],,http://pbs.twimg.com/profile_images/1459140263343845384/ZZhTFyTH_normal.jpg,0.0,541.0,@UNSfess_ Lebih menakutkan diksar menwa,1.4667244202825114e+18,wongrusakdol
Fri Dec 03 10:26:11 +0000 2021,English Literature'20 | 061001 | 290912 |,0.0,146.0,464.0,[],"Yogyakarta, Indonesia",http://pbs.twimg.com/profile_images/1291537968604176384/l40qfsYo_normal.jpg,4.0,4554.0,RT @KabinetKiri: Krn Korea dlm sejarahnya selalu ada diseputar ketegangan ideologi politik dan pertahanan pasca pecah perang 1950. Cobak di…,1.4667153810121277e+18,beaudy 🌸
